no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,lead_time,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status,room_type_reserved_Room_Type 1,room_type_reserved_Room_Type 2,room_type_reserved_Room_Type 4,room_type_reserved_Room_Type 5,room_type_reserved_Room_Type 6,room_type_reserved_Room_Type 7,market_segment_type_Complementary,market_segment_type_Corporate,market_segment_type_Offline,market_segment_type_Online
2,0,1,2,1,0,131,0,0,0,105.3,1,1,1,0,0,0,0,0,0,0,0,1
2,0,2,0,1,0,65,0,0,0,118.8,1,1,0,0,1,0,0,0,0,0,0,1
2,0,2,4,1,0,68,0,0,0,61.5,0,1,1,0,0,0,0,0,0,0,1,0
2,0,1,2,1,0,230,0,0,0,96.3,1,1,1,0,0,0,0,0,0,0,0,1
2,0,0,1,1,0,8,0,0,0,83.0,0,1,1,0,0,0,0,0,0,0,0,1
2,0,0,1,0,0,1,0,0,0,79.0,0,1,1,0,0,0,0,0,0,0,0,1
2,0,0,1,1,0,46,0,0,0,94.5,0,1,1,0,0,0,0,0,0,0,0,1
2,0,1,1,1,0,188,0,0,0,105.3,0,0,1,0,0,0,0,0,0,0,0,1
2,0,2,6,1,0,248,0,0,0,72.25,0,1,1,0,0,0,0,0,0,0,1,0
1,0,0,3,2,0,36,0,0,0,91.0,0,1,1,0,0,0,0,0,0,0,1,0
1,0,1,1,2,0,301,0,0,0,90.0,0,1,1,0,0,0,0,0,0,0,1,0
1,0,0,3,1,0,276,0,0,0,95.67,0,1,1,0,0,0,0,0,0,0,1,0
2,0,0,1,0,0,157,0,0,0,94.5,0,0,1,0,0,0,0,0,0,0,0,1
2,0,2,5,1,0,167,0,0,0,99.45,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,1,1,0,2,0,0,0,136.0,1,1,0,0,1,0,0,0,0,0,0,1
1,0,2,1,1,0,1,0,0,0,60.0,0,0,1,0,0,0,0,0,0,0,1,0
2,0,1,4,0,0,109,0,0,0,97.75,0,1,1,0,0,0,0,0,0,0,0,1
2,0,0,5,1,0,32,0,0,0,85.0,1,1,1,0,0,0,0,0,0,0,1,0
2,0,2,2,1,0,74,0,0,0,81.25,0,1,1,0,0,0,0,0,0,0,1,0
1,0,0,2,1,0,5,0,0,0,114.0,2,1,1,0,0,0,0,0,0,0,0,1
2,0,2,4,0,0,1,0,0,0,79.0,0,1,1,0,0,0,0,0,0,0,0,1
1,0,0,1,0,0,1,0,0,0,95.48,1,1,1,0,0,0,0,0,0,0,0,1
2,0,0,2,1,0,64,0,0,0,140.4,0,0,0,0,1,0,0,0,0,0,0,1
2,0,0,2,1,0,245,0,0,0,75.0,0,0,1,0,0,0,0,0,0,0,1,0
2,0,0,4,2,0,58,0,0,0,58.3,0,1,1,0,0,0,0,0,0,0,1,0
2,0,1,4,2,0,49,0,0,0,145.61,1,1,1,0,0,0,0,0,0,0,0,1
2,0,0,1,2,0,94,0,0,0,139.5,0,1,1,0,0,0,0,0,0,0,0,1
2,0,1,2,1,0,273,0,0,0,95.0,0,0,1,0,0,0,0,0,0,0,1,0
2,0,0,3,1,0,304,0,0,0,89.0,0,0,1,0,0,0,0,0,0,0,1,0
2,0,1,2,1,0,78,0,0,0,65.58,0,1,1,0,0,0,0,0,0,0,1,0
3,0,0,2,1,0,128,0,0,0,146.7,2,1,1,0,0,0,0,0,0,0,0,1
2,0,1,0,1,0,5,0,0,0,167.0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,2,3,1,0,333,0,0,0,73.95,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,4,1,0,47,0,0,0,68.07,1,1,1,0,0,0,0,0,0,0,0,1
2,0,1,4,1,0,74,0,0,0,101.87,2,1,0,0,1,0,0,0,0,0,0,1
2,0,2,1,1,0,8,0,0,0,151.0,0,0,1,0,0,0,0,0,0,0,0,1
1,0,1,1,1,0,3,0,0,0,70.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,0,4,2,0,49,0,0,0,130.9,1,0,0,0,1,0,0,0,0,0,0,1
2,0,0,2,2,0,292,0,0,0,115.0,0,0,1,0,0,0,0,0,0,0,1,0
2,1,1,2,1,0,68,0,0,0,140.4,0,0,0,0,1,0,0,0,0,0,0,1
2,0,0,2,2,0,320,0,0,0,115.0,1,0,1,0,0,0,0,0,0,0,1,0
2,0,2,2,1,0,141,0,0,0,104.55,1,1,1,0,0,0,0,0,0,0,0,1
2,0,1,3,0,0,2,0,0,0,75.0,0,1,1,0,0,0,0,0,0,0,0,1
2,0,1,5,1,0,261,0,0,0,79.62,1,0,1,0,0,0,0,0,0,0,0,1
1,0,0,4,2,0,100,0,0,0,110.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,2,5,1,0,181,0,0,0,72.75,1,1,1,0,0,0,0,0,0,0,0,1
2,0,2,1,1,0,128,0,0,0,96.3,1,1,1,0,0,0,0,0,0,0,0,1
2,0,2,5,1,0,41,0,0,0,69.29,0,1,1,0,0,0,0,0,0,0,1,0
2,0,0,1,0,0,125,0,0,0,116.1,0,1,1,0,0,0,0,0,0,0,0,1
2,0,2,5,1,0,18,0,0,0,98.57,2,0,1,0,0,0,0,0,0,0,0,1
2,0,2,2,1,0,17,0,0,0,141.0,2,1,1,0,0,0,0,0,0,0,0,1
2,0,1,2,1,0,96,0,0,0,87.3,1,1,1,0,0,0,0,0,0,0,0,1
2,0,2,5,0,0,6,0,0,0,138.57,1,1,1,0,0,0,0,0,0,0,0,1
2,0,1,2,1,0,267,0,0,0,95.0,0,0,1,0,0,0,0,0,0,0,1,0
1,0,0,1,1,0,28,0,0,0,130.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,1,3,1,0,22,0,0,0,147.75,2,1,1,0,0,0,0,0,0,0,0,1
2,0,0,4,1,0,2,0,0,0,105.0,1,1,1,0,0,0,0,0,0,0,0,1
2,0,2,2,1,0,29,0,0,0,46.54,0,1,1,0,0,0,0,0,0,0,1,0
2,0,0,2,1,0,22,0,0,0,124.0,1,0,1,0,0,0,0,0,0,0,0,1
2,0,1,3,1,0,65,0,0,0,93.08,2,1,1,0,0,0,0,0,0,0,0,1
2,0,0,1,1,0,174,0,0,0,105.3,1,0,1,0,0,0,0,0,0,0,0,1
2,0,1,3,1,0,77,0,0,0,90.95,0,1,0,0,1,0,0,0,0,0,1,0
2,1,1,2,1,0,57,0,0,0,112.2,2,1,1,0,0,0,0,0,0,0,0,1
2,0,2,2,1,0,23,0,0,0,133.55,1,1,0,0,1,0,0,0,0,0,0,1
2,0,0,3,1,0,157,0,0,0,68.0,1,1,1,0,0,0,0,0,0,0,1,0
2,0,1,4,1,0,3,0,0,0,63.88,0,1,1,0,0,0,0,0,0,0,0,1
3,0,2,5,1,0,111,0,0,0,159.3,1,1,0,0,1,0,0,0,0,0,0,1
1,0,0,3,1,0,166,0,0,0,110.0,0,0,1,0,0,0,0,0,0,0,1,0
2,0,0,3,1,0,279,0,0,0,110.0,0,0,1,0,0,0,0,0,0,0,1,0
2,0,2,3,1,0,111,0,0,0,72.25,1,0,1,0,0,0,0,0,0,0,0,1
2,0,2,3,1,0,90,0,0,0,90.95,1,1,1,0,0,0,0,0,0,0,0,1
1,0,0,3,1,0,151,0,0,0,71.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,1,3,1,0,107,0,0,0,65.49,0,1,1,0,0,0,0,0,0,0,0,1
2,0,0,2,1,0,301,0,0,0,52.0,0,0,1,0,0,0,0,0,0,0,1,0
2,0,0,2,1,0,263,0,0,0,110.0,0,0,1,0,0,0,0,0,0,0,1,0
2,0,0,2,1,0,14,0,0,0,70.0,0,1,1,0,0,0,0,0,0,0,1,0
1,0,0,1,0,0,14,0,0,0,109.0,0,1,1,0,0,0,0,0,0,0,0,1
2,0,0,1,0,0,3,0,0,0,168.0,2,1,1,0,0,0,0,0,0,0,0,1
1,0,0,2,1,0,109,0,0,0,68.0,2,1,1,0,0,0,0,0,0,0,0,1
2,0,2,3,1,0,132,0,0,0,90.95,0,1,0,0,1,0,0,0,0,0,1,0
3,0,2,2,1,0,68,0,0,0,137.7,2,1,0,0,1,0,0,0,0,0,0,1
1,0,1,1,1,0,80,0,0,0,86.4,0,0,1,0,0,0,0,0,0,0,0,1
1,0,0,2,1,0,32,0,0,0,73.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,0,4,1,0,93,0,0,0,89.25,1,1,1,0,0,0,0,0,0,0,0,1
2,0,2,3,1,0,276,0,0,0,61.0,0,0,1,0,0,0,0,0,0,0,1,0
2,0,0,1,1,0,11,0,0,0,93.0,1,1,1,0,0,0,0,0,0,0,0,1
1,0,1,1,1,0,4,0,0,0,80.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,2,1,1,0,10,0,0,0,112.1,0,1,1,0,0,0,0,0,0,0,0,1
2,0,1,4,0,0,278,0,0,0,71.23,1,1,1,0,0,0,0,0,0,0,0,1
2,0,2,2,1,0,17,0,0,0,117.04,1,1,1,0,0,0,0,0,0,0,0,1
2,0,2,2,1,0,25,0,0,0,154.0,0,1,1,0,0,0,0,0,0,0,0,1
2,0,2,1,2,0,18,0,0,0,149.0,0,1,1,0,0,0,0,0,0,0,0,1
2,0,0,2,1,0,32,0,0,0,154.0,1,0,0,0,1,0,0,0,0,0,0,1
2,0,1,3,0,0,63,0,0,0,63.75,1,1,1,0,0,0,0,0,0,0,0,1
2,0,2,1,1,0,33,0,0,0,78.5,2,1,1,0,0,0,0,0,0,0,0,1
3,0,1,2,1,0,163,0,0,0,122.4,2,1,0,0,1,0,0,0,0,0,0,1
2,0,2,1,1,0,102,0,0,0,80.75,0,1,1,0,0,0,0,0,0,0,1,0
2,0,0,1,0,0,4,0,0,0,92.93,0,1,1,0,0,0,0,0,0,0,0,1
2,0,2,3,1,0,101,0,0,0,101.15,1,1,1,0,0,0,0,0,0,0,0,1
2,0,2,1,0,0,31,0,0,0,69.5,1,1,1,0,0,0,0,0,0,0,0,1
2,0,0,4,1,0,40,0,0,0,96.9,1,1,0,0,1,0,0,0,0,0,0,1
2,0,2,2,1,0,22,0,0,0,124.0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,0,0,0,1,0,0,0,140.0,0,1,1,0,0,0,0,0,0,0,0,1
2,0,1,2,1,0,129,0,0,0,114.3,1,1,1,0,0,0,0,0,0,0,0,1
1,0,0,2,1,0,136,0,0,0,90.9,0,1,1,0,0,0,0,0,0,0,0,1
2,1,0,2,1,0,32,0,0,0,126.0,2,1,1,0,0,0,0,0,0,0,0,1
2,1,0,1,1,0,122,0,0,0,121.5,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,4,1,0,143,0,0,0,129.6,2,0,1,0,0,0,0,0,0,0,0,1
2,0,0,5,1,0,4,0,0,0,90.0,2,1,1,0,0,0,0,0,0,0,0,1
2,0,0,1,2,0,74,0,0,0,127.8,2,1,1,0,0,0,0,0,0,0,0,1
3,0,0,3,2,0,11,0,0,0,161.8,1,1,0,0,1,0,0,0,0,0,1,0
2,0,1,1,1,0,36,0,0,0,130.5,0,1,1,0,0,0,0,0,0,0,0,1
3,0,0,3,1,0,60,0,0,0,126.0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,2,2,1,0,5,0,0,0,151.94,0,0,1,0,0,0,0,0,0,0,0,1
2,1,0,4,1,0,11,0,0,0,113.2,0,1,0,0,1,0,0,0,0,0,0,1
2,0,0,4,2,0,296,0,0,0,117.0,1,0,1,0,0,0,0,0,0,0,1,0
2,0,2,5,1,0,150,0,0,0,41.43,2,1,1,0,0,0,0,0,0,0,1,0
2,0,1,4,1,0,44,0,0,0,88.4,2,1,1,0,0,0,0,0,0,0,0,1
1,0,1,1,1,0,23,0,0,0,156.0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,2,1,0,0,17,0,0,0,75.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,0,2,2,0,74,0,0,0,109.0,0,1,1,0,0,0,0,0,0,0,1,0
3,0,0,3,1,0,89,0,0,0,168.3,1,1,0,0,1,0,0,0,0,0,0,1
1,0,1,3,1,0,32,0,0,0,148.28,0,0,0,0,1,0,0,0,0,0,0,1
1,0,0,2,1,0,192,0,0,0,95.0,0,1,1,0,0,0,0,0,0,0,1,0
1,0,0,3,1,0,73,0,0,0,67.83,0,1,1,0,0,0,0,0,0,0,1,0
2,0,2,1,1,0,26,0,0,0,137.67,1,0,1,0,0,0,0,0,0,0,0,1
2,0,0,1,0,0,16,0,0,0,119.0,1,1,1,0,0,0,0,0,0,0,0,1
2,0,2,1,0,0,31,0,0,0,69.5,1,1,1,0,0,0,0,0,0,0,0,1
2,0,0,2,2,0,265,0,0,0,115.0,1,0,1,0,0,0,0,0,0,0,1,0
2,0,2,1,0,0,197,0,0,0,82.5,0,0,1,0,0,0,0,0,0,0,0,1
1,0,0,1,1,0,99,0,0,0,90.95,0,1,0,0,1,0,0,0,0,0,1,0
2,0,0,2,1,0,39,0,0,0,129.6,1,1,0,0,1,0,0,0,0,0,0,1
2,0,0,1,1,0,125,0,0,0,90.0,0,1,1,0,0,0,0,0,0,0,0,1
3,0,1,3,1,0,39,0,0,0,137.7,0,1,0,0,1,0,0,0,0,0,0,1
2,0,1,2,1,0,39,0,0,0,72.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,0,1,0,0,13,0,0,0,79.0,1,1,1,0,0,0,0,0,0,0,0,1
1,0,1,3,1,0,16,0,0,0,127.5,0,0,0,0,1,0,0,0,0,0,0,1
1,0,0,2,1,0,32,0,0,0,73.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,1,2,1,0,186,0,0,0,80.0,0,1,1,0,0,0,0,0,0,0,1,0
1,0,0,1,1,0,1,0,0,0,96.0,1,1,1,0,0,0,0,0,0,0,0,1
2,0,1,2,1,0,125,0,0,0,71.0,1,1,1,0,0,0,0,0,0,0,1,0
1,0,1,2,1,0,5,0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,1
2,0,2,2,1,0,40,0,0,0,55.0,1,1,1,0,0,0,0,0,0,0,1,0
1,0,2,5,0,0,97,0,0,0,58.6,0,1,1,0,0,0,0,0,0,0,0,1
2,0,2,1,0,0,73,0,0,0,76.5,0,0,1,0,0,0,0,0,0,0,0,1
2,0,2,4,1,0,80,0,0,0,80.75,0,1,1,0,0,0,0,0,0,0,1,0
2,0,2,1,1,0,221,0,0,0,65.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,2,0,1,0,15,0,0,0,111.0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,2,1,0,12,0,0,0,93.0,1,1,1,0,0,0,0,0,0,0,0,1
2,0,0,4,1,0,323,0,0,0,70.0,0,0,1,0,0,0,0,0,0,0,1,0
2,0,1,2,0,0,67,0,0,0,81.9,0,1,1,0,0,0,0,0,0,0,0,1
2,0,2,1,1,0,221,0,0,0,65.0,0,1,1,0,0,0,0,0,0,0,1,0
1,0,0,1,0,0,0,0,0,0,105.34,1,1,1,0,0,0,0,0,0,0,0,1
2,0,0,4,1,0,57,0,0,0,85.85,1,1,1,0,0,0,0,0,0,0,0,1
3,0,0,2,2,0,114,0,0,0,207.0,2,0,0,0,1,0,0,0,0,0,0,1
2,0,0,1,0,0,1,0,0,0,65.6,0,1,1,0,0,0,0,0,0,0,0,1
1,0,1,0,1,0,164,0,0,0,115.0,0,0,1,0,0,0,0,0,0,0,1,0
2,0,2,1,1,0,252,0,0,0,106.3,0,0,1,0,0,0,0,0,0,0,0,1
2,0,2,2,1,0,81,0,0,0,65.0,0,0,1,0,0,0,0,0,0,0,1,0
1,0,0,3,1,0,166,0,0,0,110.0,0,0,1,0,0,0,0,0,0,0,1,0
2,0,0,2,2,0,30,0,0,0,121.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,2,1,1,0,42,0,0,0,76.5,0,1,1,0,0,0,0,0,0,0,1,0
1,0,1,2,1,0,61,0,0,0,126.9,2,1,1,0,0,0,0,0,0,0,0,1
2,0,0,3,1,0,259,0,0,0,90.0,0,0,1,0,0,0,0,0,0,0,1,0
1,0,0,4,1,0,20,0,0,0,131.35,1,1,0,0,1,0,0,0,0,0,0,1
2,0,2,3,0,0,38,0,0,0,107.1,0,1,1,0,0,0,0,0,0,0,0,1
2,0,1,1,1,0,3,0,0,0,180.0,1,1,1,0,0,0,0,0,0,0,0,1
3,0,0,1,1,0,10,0,0,0,124.0,2,1,1,0,0,0,0,0,0,0,1,0
1,0,2,2,1,0,162,0,0,0,115.0,0,0,1,0,0,0,0,0,0,0,1,0
2,0,0,3,1,0,99,0,0,0,88.6,1,0,1,0,0,0,0,0,0,0,0,1
2,0,2,2,1,0,11,0,0,0,88.5,0,1,1,0,0,0,0,0,0,0,1,0
2,0,0,2,2,0,30,0,0,0,121.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,2,5,1,0,139,0,0,0,72.25,0,0,1,0,0,0,0,0,0,0,1,0
2,0,2,5,0,0,102,0,0,0,86.82,1,1,1,0,0,0,0,0,0,0,0,1
1,0,2,0,1,0,16,0,0,0,84.0,0,1,1,0,0,0,0,0,0,0,0,1
2,0,1,3,1,0,103,0,0,0,124.53,0,0,0,0,1,0,0,0,0,0,0,1
2,0,0,3,1,0,41,0,0,0,98.67,2,1,1,0,0,0,0,0,0,0,0,1
2,0,0,2,0,0,138,0,0,0,79.2,1,1,1,0,0,0,0,0,0,0,0,1
2,0,0,3,1,0,157,0,0,0,68.0,0,1,1,0,0,0,0,0,0,0,1,0
3,0,1,2,1,0,28,0,0,0,166.67,0,0,0,0,1,0,0,0,0,0,0,1
2,0,1,2,1,0,32,0,0,0,70.0,0,1,0,0,1,0,0,0,0,0,1,0
1,0,0,2,1,0,193,0,0,0,100.8,1,0,1,0,0,0,0,0,0,0,0,1
3,0,0,2,1,0,19,0,0,0,162.0,2,1,0,0,1,0,0,0,0,0,0,1
2,0,0,3,1,0,112,0,0,0,120.0,0,0,1,0,0,0,0,0,0,0,1,0
1,0,2,4,1,0,245,0,0,0,110.0,0,0,1,0,0,0,0,0,0,0,1,0
3,0,2,2,1,0,80,0,0,0,151.2,0,1,0,0,1,0,0,0,0,0,0,1
2,0,1,1,2,0,301,0,0,0,115.0,1,0,1,0,0,0,0,0,0,0,1,0
2,0,0,3,1,0,73,0,0,0,53.38,1,1,1,0,0,0,0,0,0,0,1,0
2,0,0,4,1,0,106,0,0,0,62.0,0,1,0,0,1,0,0,0,0,0,1,0
2,0,0,2,2,0,102,0,0,0,109.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,0,5,1,0,107,0,0,0,107.1,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,0,1,0,0,0,0,0,79.31,1,1,1,0,0,0,0,0,0,0,0,1
2,0,2,0,0,0,11,0,0,0,135.0,2,1,1,0,0,0,0,0,0,0,0,1
2,0,2,2,0,0,31,0,0,0,57.59,1,1,1,0,0,0,0,0,0,0,0,1
1,0,0,2,1,0,65,0,0,0,100.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,0,2,2,0,320,0,0,0,115.0,1,0,1,0,0,0,0,0,0,0,1,0
2,0,2,1,0,0,173,0,0,0,98.1,1,1,1,0,0,0,0,0,0,0,0,1
2,0,0,2,2,0,320,0,0,0,115.0,1,0,1,0,0,0,0,0,0,0,1,0
2,0,0,4,2,0,100,0,0,0,140.0,1,1,1,0,0,0,0,0,0,0,1,0
1,0,2,1,1,0,1,0,0,0,68.76,1,1,1,0,0,0,0,0,0,0,0,1
2,1,2,0,1,0,75,0,0,0,96.78,1,1,0,0,1,0,0,0,0,0,0,1
2,0,1,4,1,0,115,0,0,0,99.45,1,1,1,0,0,0,0,0,0,0,0,1
2,0,0,2,1,0,67,0,0,0,104.55,1,0,1,0,0,0,0,0,0,0,0,1
1,0,0,1,1,0,14,0,0,0,100.0,0,1,1,0,0,0,0,0,0,0,1,0
1,0,1,1,1,0,60,0,0,0,60.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,1,1,1,0,57,0,0,0,96.3,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,1,1,0,19,0,0,0,166.0,1,0,0,0,1,0,0,0,0,0,0,1
2,1,0,4,1,0,7,0,0,0,100.73,0,1,1,0,0,0,0,0,0,0,0,1
2,0,0,3,1,0,17,0,0,0,123.62,1,1,1,0,0,0,0,0,0,0,0,1
2,0,2,0,1,0,31,0,0,0,96.3,0,1,1,0,0,0,0,0,0,0,0,1
2,0,2,5,2,0,277,0,0,0,89.14,1,1,1,0,0,0,0,0,0,0,1,0
2,0,0,2,1,0,86,0,0,0,105.0,0,1,1,0,0,0,0,0,0,0,1,0
1,0,0,1,0,0,1,0,0,0,129.0,0,1,1,0,0,0,0,0,0,0,0,1
2,0,1,2,1,0,219,0,0,0,69.33,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,2,1,0,82,0,0,0,72.25,2,1,1,0,0,0,0,0,0,0,0,1
2,0,1,0,0,0,31,0,0,0,94.5,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,1,1,0,40,0,0,0,96.3,0,1,1,0,0,0,0,0,0,0,0,1
2,0,2,1,1,0,49,0,0,0,121.5,0,1,0,0,1,0,0,0,0,0,0,1
1,0,0,1,1,0,1,0,0,0,0.0,2,1,1,0,0,0,0,0,0,0,0,1
2,0,2,5,1,0,79,0,0,0,91.2,2,1,0,0,1,0,0,0,0,0,0,1
2,0,0,1,0,0,60,0,0,0,88.0,1,1,1,0,0,0,0,0,0,0,0,1
2,0,1,2,1,0,101,0,0,0,80.0,0,0,1,0,0,0,0,0,0,0,1,0
2,0,1,2,1,0,193,0,0,0,120.0,0,0,1,0,0,0,0,0,0,0,1,0
2,0,2,1,1,0,38,0,0,0,111.8,1,1,0,0,1,0,0,0,0,0,0,1
2,0,2,1,0,0,31,0,0,0,63.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,1,2,1,0,273,0,0,0,95.0,0,0,1,0,0,0,0,0,0,0,1,0
2,0,1,3,1,0,60,0,0,0,88.4,2,1,1,0,0,0,0,0,0,0,0,1
2,0,2,6,0,0,11,0,0,0,139.0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,2,0,0,125,0,0,0,116.1,1,1,1,0,0,0,0,0,0,0,0,1
2,0,1,1,0,0,34,0,0,0,109.0,1,0,1,0,0,0,0,0,0,0,0,1
1,0,2,4,1,0,69,0,0,0,120.0,0,0,1,0,0,0,0,0,0,0,1,0
2,0,1,2,1,0,273,0,0,0,95.0,0,0,1,0,0,0,0,0,0,0,1,0
2,0,2,1,1,0,109,0,0,0,80.75,0,1,1,0,0,0,0,0,0,0,1,0
2,0,0,2,1,0,8,0,0,0,126.0,0,1,1,0,0,0,0,0,0,0,0,1
2,0,2,1,1,0,19,0,0,0,66.57,1,1,1,0,0,0,0,0,0,0,0,1
1,0,0,3,1,0,37,0,0,0,95.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,1,3,1,0,2,0,0,0,119.0,1,1,1,0,0,0,0,0,0,0,0,1
2,0,0,4,0,0,29,0,0,0,73.08,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,3,1,0,10,0,0,0,83.93,1,1,1,0,0,0,0,0,0,0,0,1
2,0,1,3,0,0,104,0,0,0,72.25,1,0,1,0,0,0,0,0,0,0,0,1
2,0,0,3,1,0,108,0,0,0,87.3,2,0,1,0,0,0,0,0,0,0,0,1
2,0,0,3,1,0,276,0,0,0,95.0,0,0,1,0,0,0,0,0,0,0,1,0
2,0,1,2,1,0,64,0,0,0,115.5,2,1,0,0,1,0,0,0,0,0,0,1
2,0,2,2,1,0,7,0,0,0,90.1,2,1,0,0,1,0,0,0,0,0,0,1
2,0,1,0,0,0,104,0,0,0,108.0,1,0,1,0,0,0,0,0,0,0,0,1
2,0,0,3,1,0,46,0,0,0,125.55,0,0,0,0,1,0,0,0,0,0,0,1
2,0,1,3,0,0,169,0,0,0,89.25,1,1,1,0,0,0,0,0,0,0,0,1
2,0,2,3,1,0,32,0,0,0,94.5,1,0,1,0,0,0,0,0,0,0,0,1
1,0,1,2,0,0,122,0,0,0,106.0,1,1,1,0,0,0,0,0,0,0,0,1
2,0,2,0,1,0,81,0,0,0,93.6,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,3,1,0,58,0,0,0,75.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,1,1,1,0,60,0,0,0,65.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,0,3,2,0,83,0,0,0,174.6,0,1,0,0,1,0,0,0,0,0,0,1
2,0,2,3,1,0,98,0,0,0,144.9,0,0,0,0,1,0,0,0,0,0,0,1
3,0,2,1,1,0,47,0,0,0,150.3,2,1,0,0,1,0,0,0,0,0,0,1
3,0,0,3,1,0,130,0,0,0,137.7,0,1,0,0,1,0,0,0,0,0,0,1
2,0,0,3,1,0,308,0,0,0,78.3,1,0,1,0,0,0,0,0,0,0,0,1
3,0,0,2,1,0,262,0,0,0,146.7,2,0,0,0,1,0,0,0,0,0,0,1
1,0,2,3,1,0,4,0,0,0,92.4,0,1,1,0,0,0,0,0,0,0,0,1
2,0,2,2,1,0,51,0,0,0,54.09,0,0,1,0,0,0,0,0,0,0,0,1
1,0,1,0,1,0,1,0,0,0,105.0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,2,2,0,239,0,0,0,112.2,0,0,1,0,0,0,0,0,0,0,1,0
2,0,0,1,0,0,47,0,0,0,71.1,1,1,1,0,0,0,0,0,0,0,0,1
2,0,1,2,1,0,305,0,0,0,89.0,0,0,1,0,0,0,0,0,0,0,1,0
2,0,2,3,1,0,85,0,0,0,73.95,2,1,1,0,0,0,0,0,0,0,0,1
3,0,2,3,1,0,22,0,0,0,152.6,2,1,0,0,1,0,0,0,0,0,0,1
2,0,0,2,0,0,54,0,0,0,79.2,0,0,1,0,0,0,0,0,0,0,0,1
1,0,0,2,1,0,13,0,0,0,73.15,1,1,1,0,0,0,0,0,0,0,0,1
2,0,0,3,1,0,27,0,0,0,141.0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,1,2,1,0,279,0,0,0,80.75,1,1,1,0,0,0,0,0,0,0,1,0
2,0,1,2,1,0,50,0,0,0,60.0,0,1,0,0,1,0,0,0,0,0,1,0
2,0,2,5,1,0,21,0,0,0,90.1,1,1,1,0,0,0,0,0,0,0,0,1
2,1,0,2,1,0,33,0,0,0,125.1,2,1,1,0,0,0,0,0,0,0,0,1
2,0,0,1,2,0,72,0,0,0,108.0,0,1,1,0,0,0,0,0,0,0,1,0
2,0,0,2,0,0,26,0,0,0,77.0,1,1,1,0,0,0,0,0,0,0,0,1
2,1,1,3,1,0,17,0,0,0,152.1,1,1,1,0,0,0,0,0,0,0,0,1
3,0,2,6,1,0,210,0,0,0,96.9,2,1,1,0,0,0,0,0,0,0,1,0
2,0,0,4,1,0,157,0,0,0,120.7,2,0,0,0,1,0,0,0,0,0,0,1
2,0,2,0,1,0,3,0,0,0,105.0,0,1,0,0,1,0,0,0,0,0,0,1
2,0,0,1,1,0,65,0,0,0,89.2,1,1,1,0,0,0,0,0,0,0,0,1
2,0,0,1,1,0,1,0,0,0,111.0,1,1,1,0,0,0,0,0,0,0,0,1
2,0,1,1,1,0,66,0,0,0,98.1,2,1,1,0,0,0,0,0,0,0,0,1
2,0,2,4,1,0,76,0,0,0,71.05,1,1,0,0,1,0,0,0,0,0,0,1
2,0,0,2,2,0,102,0,0,0,109.0,0,1,1,0,0,0,0,0,0,0,1,0
1,0,0,2,0,0,6,0,0,0,79.2,0,1,1,0,0,0,0,0,0,0,0,1
1,0,1,3,1,0,118,0,0,0,110.0,0,1,1,0,0,0,0,0,0,0,1,0
